1,30
2,27
3,82
4,49
5,89
6,48
7,27
8,34
9,62
10,58
11,8
12,15
13,17
14,40
15,13
16,91
17,41
18,28
19,54
20,0
21,44
22,20
23,88
24,8
25,0
26,43
27,11
28,0
29,73
30,51
31,83
